dataset,fold,case,label_1_hd95,label_1_esd_mm,label_1_density_hu,label_2_hd95,label_2_esd_mm,label_2_density_hu,label_3_hd95,label_3_esd_mm,label_3_density_hu,label_4_hd95,label_4_esd_mm,label_4_density_hu
KidneyAbnormalities,fold_3,multi_108.nii.gz,111.52757032789582,77.26409484145437,132.5642268895278,45.76406151825892,34.33068373027562,13.40199981483196,0.0,0.0,,2.6961304239029893,23.966994637474393,65.76934240362812
KidneyAbnormalities,fold_3,stone_001.nii.gz,1.5269402654869515,95.99409328946281,25.139465715240462,0.0,0.0,,110.16337169558453,16.759485593804143,508.2063182527301,0.0,0.0,
KidneyAbnormalities,fold_3,stone_002.nii.gz,1.3671875,81.96155814760138,28.81937541941821,0.0,0.0,,1.5,4.8458419255446,190.45882352941177,0.0,0.0,
KidneyAbnormalities,fold_3,stone_007.nii.gz,1.1241894652394442,86.18776231930592,28.457081863614835,0.0,0.0,,1.25,5.561028100182679,199.2280701754386,0.0,0.0,
KidneyAbnormalities,fold_3,stone_015.nii.gz,4.612376142756888,89.64817660992532,33.88755991773233,0.0,0.0,,11.642099310596842,22.441372519352644,633.9538725878932,0.0,0.0,
KidneyAbnormalities,fold_3,stone_020.nii.gz,1.4537341548445624,83.96180751651995,122.41267993343656,0.0,0.0,,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_3,stone_022.nii.gz,1.4258435287460365,84.95701759747732,30.867663409604326,0.0,0.0,,0.8783592047551645,8.554818600215608,272.2141680395387,0.0,0.0,
KidneyAbnormalities,fold_3,stone_024.nii.gz,1.6322334348748246,82.5621130692699,102.63762501168334,,21.13494187548482,18.37651483493523,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_3,stone_029.nii.gz,0.9238280057907104,78.11313070278285,30.042868257483136,,9.65692004888291,11.51131221719457,3.5577319173431454,4.2621207047003065,156.39473684210526,0.0,0.0,
KidneyAbnormalities,fold_3,stone_030.nii.gz,1.1379999759721,72.90653901731031,24.141103682665307,0.0,0.0,,1.25,3.7458318032108937,114.70588235294117,0.0,0.0,
KidneyAbnormalities,fold_3,stone_032.nii.gz,36.86311214301486,65.78701964724142,26.582927647650948,0.0,0.0,,36.73687141142879,11.536139761471704,204.47052401746726,0.0,0.0,
KidneyAbnormalities,fold_3,stone_037.nii.gz,1.2015291008443287,85.26996463813842,19.031694280687418,0.0,0.0,,145.09530690414428,1.5105206724340157,102.5,0.0,0.0,
KidneyAbnormalities,fold_3,stone_042.nii.gz,1.5428068750611517,88.64868085834097,131.38793267721832,,7.701638696401141,62.256410256410255,133.53224548085146,6.04232391276175,277.24778761061947,,22.99345025310404,69.75349285370162
KidneyAbnormalities,fold_3,stone_046.nii.gz,1.25,81.34527872941526,68.61025308888003,0.0,0.0,,1.8439113104448677,5.009363677484817,218.14666666666668,0.0,0.0,
KidneyAbnormalities,fold_3,stone_048.nii.gz,1.25,75.6264752905724,109.38368084058447,,14.503597371201339,11.092241379310344,22.816028082566774,3.4042399048244665,997.9,0.0,0.0,
KidneyAbnormalities,fold_3,stone_060.nii.gz,1.12971356838007,76.33151745428465,24.44771528396246,0.0,0.0,,1.25,3.9676557183696386,172.41463414634146,0.0,0.0,
KidneyAbnormalities,fold_3,stone_064.nii.gz,1.0496123026733577,70.96448443787372,28.00217840071534,0.0,0.0,,1.25,6.128098767025303,186.26857142857142,0.0,0.0,
KidneyAbnormalities,fold_3,stone_066.nii.gz,1.1379999759721,82.84657486166697,24.012111276944534,0.0,0.0,,31.215901491123585,5.540124553208675,159.84545454545454,0.0,0.0,
KidneyAbnormalities,fold_3,stone_071.nii.gz,1.2685220682767924,73.72753951307612,24.32257197417274,0.0,0.0,,21.432077895401505,7.464669934781047,175.32194244604315,0.0,0.0,
KidneyAbnormalities,fold_3,tumor_003.nii.gz,25.630720588594947,72.04856906862604,99.36194028942171,0.0,0.0,,0.0,0.0,,5.078930224620388,49.00993649313193,106.17908173132712
KidneyAbnormalities,fold_3,tumor_008.nii.gz,1.2181019160283886,92.07820464188833,99.801399337538,0.0,0.0,,0.0,0.0,,2.583984375,20.148104378809574,118.65318319618882
KidneyAbnormalities,fold_3,tumor_015.nii.gz,1.0,94.48005909727357,107.87331317104808,0.0,0.0,,0.0,0.0,,4.734375,31.855115383566776,67.05896851088876
KidneyAbnormalities,fold_3,tumor_016.nii.gz,1.1576348337032387,84.92865512912624,131.76499632091168,0.0,0.0,,0.0,0.0,,2.9954443144753453,26.525464858815514,142.03226706082495
KidneyAbnormalities,fold_3,tumor_017.nii.gz,1.2202077119702048,87.09106501518244,169.3564314449442,,5.528857050104923,11.154696132596685,0.0,0.0,,2.323824809051677,33.065884278874016,153.57358334624723
KidneyAbnormalities,fold_3,tumor_023.nii.gz,1.519094370037005,90.70829658351198,158.31654659407656,0.0,0.0,,0.0,0.0,,2.0661847116594663,40.129180857761234,156.12046144035864
KidneyAbnormalities,fold_3,tumor_024.nii.gz,0.8627773557674077,95.58828863217198,101.70047648004757,0.0,0.0,,0.0,0.0,,2.172998809968611,25.450681723940193,46.77376213522724
KidneyAbnormalities,fold_3,tumor_025.nii.gz,1.303962186112964,84.85270599062737,96.6820964985061,,8.439331658009179,8.109447004608295,0.0,0.0,,1.3134529650528983,50.733927974510586,68.61485433083392
KidneyAbnormalities,fold_3,tumor_028.nii.gz,0.76171875,83.59444750232275,167.66038709383696,0.0,0.0,,0.0,0.0,,2.0,17.005627267420053,177.48963497070753
KidneyAbnormalities,fold_3,tumor_029.nii.gz,2.9437319615291275,88.21267962980292,133.8919792951256,0.0,0.0,,0.0,0.0,,6.109375,43.972338260477706,107.29043033994891
KidneyAbnormalities,fold_3,tumor_031.nii.gz,6.65054865129797,94.88098908439753,78.33142190898808,0.0,0.0,,0.0,0.0,,12.601262201939583,75.04884434163607,49.639816132825466
KidneyAbnormalities,fold_3,tumor_039.nii.gz,1.53515625,78.55364733735763,103.80051743709622,,5.727797767899666,29.53293413173653,0.0,0.0,,7.589002806342029,27.771773531731828,118.09274776076279
KidneyAbnormalities,fold_4,cyst_005.nii.gz,1.4537341548445624,77.89850528897833,121.73840337396858,,0.0,,,7.115901496223702,289.2919708029197,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_012.nii.gz,1.179431508170067,84.9384655340603,98.8623577771094,1.25,6.970848934874596,30.519607843137255,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_022.nii.gz,1.0496123026733577,77.25175823072613,82.65875309131465,1.6322334348748246,11.47501027018271,13.322019147084422,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_023.nii.gz,1.4843759536743164,82.23743947114002,109.13862072063765,33.486899189119676,40.2751674825414,16.688459912639143,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_029.nii.gz,0.9943689110435825,76.99348387920705,20.509842000465465,144.06534064678905,13.054571525875748,2.6482758620689655,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_034.nii.gz,1.12971356838007,84.35296637980778,26.123176340396153,,0.0,,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_036.nii.gz,1.25,91.47200628374382,24.48172354363151,5.048700811378359,45.97437726299004,3.7510671925082346,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_038.nii.gz,1.4547320267923542,86.58121770312546,22.47123006982182,,0.0,,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_041.nii.gz,1.25,72.04462033179763,115.10886628827042,23.18260880766983,25.49122016805463,17.791600508097808,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,cyst_043.nii.gz,1.25,78.365043280541,28.813613254578062,157.29168594850105,9.023752734268871,9.239224137931034,,2.9371165951462244,89.25,0.0,0.0,
KidneyAbnormalities,fold_4,multi_009.nii.gz,2.148721572128704,93.94700981740915,98.44982426662554,150.29356822977485,23.509168491397002,3.4811672887682388,0.0,0.0,,4.076912535278688,39.226392781357276,117.76968590211834
KidneyAbnormalities,fold_4,multi_012.nii.gz,2.743088193926023,88.87792042433084,116.4662652556461,3.0025057950935605,9.138838864012376,39.946386946386944,0.0,0.0,,7.192483561626658,49.492005193498365,98.34356746602484
KidneyAbnormalities,fold_4,multi_014.nii.gz,0.984000027179718,101.88113459593208,93.23276676109538,0.984000027179718,10.955202250970553,16.033755274261605,0.0,0.0,,4.92000013589859,20.23287291408233,72.00803750837241
KidneyAbnormalities,fold_4,multi_022.nii.gz,2.5245921797050954,83.45078466636932,134.22881222803463,95.11400246935958,16.12786479655888,17.19912948857454,0.0,0.0,,3.4909572952005674,46.0570998263619,77.73807410176144
KidneyAbnormalities,fold_4,multi_024.nii.gz,2.347002950906219,93.24993141502908,96.67069993616657,2.0,33.2582822095893,22.923816060398078,,6.853567458475773,797.6209150326797,8.761411364703891,55.94712496741823,81.86301649665381
KidneyAbnormalities,fold_4,multi_026.nii.gz,0.8627773557674077,80.28473421775014,109.50858702107686,,0.0,,0.0,0.0,,2.906795983660532,25.440473742781148,165.6592883562233
KidneyAbnormalities,fold_4,multi_027.nii.gz,2.422479763202368,75.43687077523997,224.65858194342636,128.1560115454632,7.277160519207256,48.753914988814316,0.0,0.0,,2.3482248947343183,41.37427516049103,130.00918430694696
KidneyAbnormalities,fold_4,multi_030.nii.gz,1.25,86.81005166918646,202.58562020514998,140.74337187808803,9.990924102530387,105.54792043399638,0.0,0.0,,5.496930225801805,10.719409217551107,188.71449487554904
KidneyAbnormalities,fold_4,multi_031.nii.gz,0.9943689110435825,94.03695593136563,134.09090754255837,1.40625,15.481736419726529,66.4968193384224,0.0,0.0,,1.988737822087165,20.726503782927434,67.46474019088016
KidneyAbnormalities,fold_4,multi_032.nii.gz,0.9765625,97.2721371619145,60.39541911315075,2.9296875,16.743206271532266,34.834691501746214,0.0,0.0,,4.1932170045987665,19.35034656889574,50.028657616892914
KidneyAbnormalities,fold_4,multi_033.nii.gz,0.9765625,98.52468854174536,87.14075872707537,2.1836601342771385,15.381510375392834,21.885885885885887,0.0,0.0,,6.2863008299794245,26.135087063832092,47.42822161003979
KidneyAbnormalities,fold_4,multi_038.nii.gz,0.966747552403483,93.59469998653049,93.43946692094924,0.966747552403483,13.225461853743422,25.83449074074074,0.0,0.0,,3.0,32.42948221495229,94.46145391741247
KidneyAbnormalities,fold_4,multi_041.nii.gz,1.768764708764482,91.5057177701731,109.82282779917962,2.5,13.822542224736452,50.36877828054298,0.0,0.0,,2.9585170062003296,37.46702240937973,90.3657483669412
KidneyAbnormalities,fold_4,multi_055.nii.gz,1.021990269683682,97.36313178299613,127.92753007693081,0.72265625,41.918063762821426,8.496425089372766,0.0,0.0,,2.043980539367364,32.73376487284529,50.26881078314281
KidneyAbnormalities,fold_4,multi_057.nii.gz,2.314669854040339,94.71348484164675,130.04255636245392,191.7792346494834,4.970349310975597,81.5625,0.0,0.0,,3.2734375,43.13499941817239,49.79312488047428
KidneyAbnormalities,fold_4,multi_058.nii.gz,23.683826302509274,89.76246518619305,45.33610289233742,52.02744291656825,13.194547481129867,19.809885931558934,0.0,0.0,,5.0906943300700185,76.15698891535797,37.06049910027486
KidneyAbnormalities,fold_4,multi_068.nii.gz,0.9375,97.03258034938567,183.62956879302837,1.3258252147247767,10.78337836965935,67.97991967871486,0.0,0.0,,3.0,21.30002206420703,145.3293381969776
KidneyAbnormalities,fold_4,multi_069.nii.gz,1.2291504594844282,90.52520023583095,142.24986872658957,3.5744967659975515,34.806883928036676,31.715385404906087,0.0,0.0,,204.14536689772234,51.3703806691711,36.518374253695605
KidneyAbnormalities,fold_4,multi_074.nii.gz,1.5722352966795397,94.85558828720393,67.19900343399298,212.94737617643102,16.488926767968238,24.2910699241786,0.0,0.0,,6.381162768747558,31.79263205988699,40.861667744020686
KidneyAbnormalities,fold_4,multi_079.nii.gz,1.5672196359277626,96.61346294708784,68.96758465775343,19.012939084074272,24.194692050886886,14.679663009404388,0.0,0.0,,2.5578460597945862,34.97946820905569,29.740189642596643
KidneyAbnormalities,fold_4,multi_083.nii.gz,4.402417974072479,80.54226562187597,182.82072744981468,113.15471994488344,28.251150065248364,53.63984758554994,0.0,0.0,,12.442767543079132,47.397041185017954,170.72455154863138
KidneyAbnormalities,fold_4,multi_088.nii.gz,561.1731644332062,103.03923502966273,190.37920945696342,91.67349587635134,62.97755008291214,8.879350235410229,0.0,0.0,,592.5058571492383,46.565099034314734,145.80795709253923
KidneyAbnormalities,fold_4,multi_092.nii.gz,1.4506263169492621,98.83744337042071,120.9652784782501,1.5,42.17540812495544,11.353439628007978,0.0,0.0,,4.00662683865962,40.08502131971047,75.50503106614615
KidneyAbnormalities,fold_4,multi_093.nii.gz,2.608956857402794,81.70910472237364,121.7103239951279,11.872688148728287,14.732098226493187,40.036575228595176,0.0,0.0,,25.739031604943307,18.586960388437717,105.58816225165563
KidneyAbnormalities,fold_4,multi_096.nii.gz,2.695514768084144,82.62008462643647,91.0346105287727,81.65924688541925,30.924701426931758,24.791007030499216,0.0,0.0,,129.4979143673539,28.785303385319608,80.58011915961116
KidneyAbnormalities,fold_4,multi_105.nii.gz,1.7421875,93.50249256993897,178.92754358004316,40.57297933275658,23.03773300642783,26.53253526134882,0.0,0.0,,43.47832932848027,19.230138422061145,79.46077032810271
KidneyAbnormalities,fold_4,multi_116.nii.gz,0.9765625,88.07843245598757,76.77250287883311,1.953125,12.606602226778419,31.763636363636362,0.0,0.0,,2.9296875,21.100573893617177,45.568437378829
KidneyAbnormalities,fold_4,stone_008.nii.gz,1.1849562856602691,80.89921543369614,20.92811920303389,0.0,0.0,,3.7118270680354306,8.39499134703917,207.671388101983,0.0,0.0,
KidneyAbnormalities,fold_4,stone_019.nii.gz,1.25,86.18752945376914,105.62882357252803,0.0,0.0,,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,stone_031.nii.gz,1.1159028890600202,72.86843784263428,20.554439774726667,0.0,0.0,,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,stone_038.nii.gz,1.6071738588279738,76.70185760942363,162.53379430976523,,8.770374616274703,42.04204753199269,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_4,stone_040.nii.gz,38.72134380171375,91.99912926745239,61.43881592169195,,20.098729953768707,14.588921282798834,97.56016329618481,11.032018650334804,519.4211557296768,0.0,0.0,
KidneyAbnormalities,fold_4,stone_054.nii.gz,1.1159028890600202,74.87424413439517,23.709212851320295,0.0,0.0,,1.1159028890600202,12.559955946273735,598.536384096024,0.0,0.0,
KidneyAbnormalities,fold_4,stone_056.nii.gz,9.815186734087131,78.28212821073902,24.044994021463683,,27.367413758498085,7.193470374848851,1.25,28.42003328315896,844.840763021235,0.0,0.0,
KidneyAbnormalities,fold_4,stone_061.nii.gz,1.8954164634324062,70.82182942539772,33.15748046705234,0.0,0.0,,17.519170172711352,7.418382350258707,235.4033613445378,0.0,0.0,
KidneyAbnormalities,fold_4,stone_065.nii.gz,1.0496123026733577,73.13618978948337,29.207082829097754,,4.515221776900106,4.414285714285715,14.046422652150047,4.798139112982834,149.51190476190476,0.0,0.0,
KidneyAbnormalities,fold_4,tumor_002.nii.gz,1.3159888989754291,90.31328391213535,116.24761024738066,0.0,0.0,,0.0,0.0,,2.158502701210451,26.832441331547432,76.52061930256113
KidneyAbnormalities,fold_4,tumor_004.nii.gz,1.69921875,85.60592646208106,205.54314457558624,0.0,0.0,,0.0,0.0,,127.4084181039266,21.101978868653884,217.4455692488263
KidneyAbnormalities,fold_4,tumor_007.nii.gz,33.74475656805602,89.55559914597451,97.01384058582912,,21.705423893516134,13.785793103448276,0.0,0.0,,11.00037730176788,132.75167114729788,5.107418469545002
KidneyAbnormalities,fold_4,tumor_010.nii.gz,1.0,82.27947598697116,97.75472768144657,0.0,0.0,,0.0,0.0,,2.1443426886592194,42.090496057033036,45.160093767236624
KidneyAbnormalities,fold_4,tumor_012.nii.gz,52.63626942062391,79.21562217016111,115.91337146831572,0.0,0.0,,0.0,0.0,,3.0,126.23133395136674,47.56792605320903
KidneyAbnormalities,fold_4,tumor_018.nii.gz,0.771484375,88.84079633364188,118.13254211295073,0.0,0.0,,0.0,0.0,,1.796090394257957,20.48926881403688,58.413836394872476
KidneyAbnormalities,fold_4,tumor_022.nii.gz,16.278570324406274,90.16074126831002,98.62817080232013,0.0,0.0,,0.0,0.0,,6.98141300622421,99.4338406000881,50.78414622337212
KidneyAbnormalities,fold_4,tumor_026.nii.gz,1.082757258691901,93.67031700138541,117.48054633449979,0.0,0.0,,0.0,0.0,,1.7835100793449417,51.09434561416302,57.96343188065213
KidneyAbnormalities,fold_4,tumor_038.nii.gz,4.576444870885041,82.09223646353094,114.14379388382754,0.0,0.0,,0.0,0.0,,4.502196729444972,66.08005971730914,78.27206195147811
KidneyAbnormalities,fold_4,tumor_040.nii.gz,1.3587701262919771,100.02614006271729,78.44873863267492,,9.724602213316594,17.657293497363796,0.0,0.0,,3.1410677014244124,34.86655313289595,69.89327181559932
KidneyAbnormalities,fold_4,tumor_041.nii.gz,4.56934418160856,89.88425729403468,123.77649565982072,0.0,0.0,,0.0,0.0,,3.115689254603225,55.922105044058505,83.0483949337566
KidneyAbnormalities,fold_4,tumor_042.nii.gz,4.702555574436528,97.00561233329063,137.5789799094611,,7.309443011003547,44.2093023255814,0.0,0.0,,70.02376732395618,69.54432133330192,64.2413843649465
